Date,Open,High,Low,Close,Adj Close,Volume
2019-01-08,33556.58,34601.5,33041.24,33511.19,33511.19,934481
2019-01-09,34197.6,35179.95,34098.98,34664.91,34664.91,435781
2019-01-10,37026.29,38009.75,37270.08,37501.53,37501.53,763430
2019-01-11,36038.97,35858.83,35338.77,36283.28,36283.28,952449
2019-01-12,35836.67,35962.22,35530.42,35577.71,35577.71,110822
2019-01-13,38009.4,38010.78,37033.5,37938.45,37938.45,233798
2019-01-14,37916.78,38156.67,36955.04,37865.61,37865.61,3594
2019-01-15,38517.36,38743.48,38057.39,38284.51,38284.51,601898
2019-01-16,36783.04,37299.36,36337.21,37110.66,37110.66,189727
2019-01-17,37865.03,38115.57,36997.24,37616.19,37616.19,421647
2019-01-18,37150.04,38488.07,36500.42,37369.39,37369.39,214756
2019-01-19,38656.96,39679.17,38468.85,38805.21,38805.21,647812
2019-01-20,41065.58,41918.07,40555.79,40301.07,40301.07,613485
2019-01-21,45128.71,46360.39,45032.12,45423.13,45423.13,683931
2019-01-22,46315.29,46651.9,45747.06,46265.17,46265.17,503912
2019-01-23,47119.19,48183.35,46507.33,46437.28,46437.28,460187
2019-01-24,47500.39,47940.97,46920.74,47274.59,47274.59,849229
2019-01-25,47114.82,47818.69,46790.81,46607.5,46607.5,569225
2019-01-26,47714.23,48083.59,46570.64,47444.59,47444.59,905050
2019-01-27,47211.23,48484.25,46773.43,46555.36,46555.36,716003
2019-01-28,47634.55,47806.51,47151.24,47442.43,47442.43,476270
2019-01-29,49830.84,50457.4,49418.77,50327.26,50327.26,488242
2019-01-30,47931.31,49445.26,47773.54,48290.1,48290.1,742898
2019-01-31,50324.04,50423.78,49503.97,50845.68,50845.68,763659
2019-02-01,52950.11,54265.77,52562.45,53078.27,53078.27,323195
2019-02-02,53460.21,54098.8,52233.64,52977.02,52977.02,462118
2019-02-03,48982.98,49898.61,47892.8,49130.52,49130.52,341047
2019-02-04,47227.16,48935.97,47255.72,47442.92,47442.92,602278
2019-02-05,49622.34,51584.76,49883.73,50421.02,50421.02,862636
2019-02-06,49653.92,50210.29,48788.56,50013.84,50013.84,332095
2019-02-07,47940.45,49375.17,47560.11,48068.19,48068.19,622597
2019-02-08,46897.13,48178.09,46677.43,47630.65,47630.65,912773
2019-02-09,48949.63,49867.0,48864.76,48439.84,48439.84,652110
2019-02-10,50396.87,50231.27,49291.06,49796.29,49796.29,207840
2019-02-11,49837.18,50569.83,48777.67,49191.86,49191.86,161111
2019-02-12,48640.69,50360.79,48098.79,48712.16,48712.16,903126
2019-02-13,48099.8,49515.28,47174.57,47807.02,47807.02,944072
2019-02-14,46495.5,47100.59,46240.64,46598.91,46598.91,38459
2019-02-15,49938.77,49690.34,49255.31,50074.81,50074.81,139741
2019-02-16,49366.87,49567.24,47841.69,49455.91,49455.91,221821
2019-02-17,51944.05,52799.18,50057.86,51312.43,51312.43,740176
2019-02-18,54808.42,55951.51,54574.82,55601.78,55601.78,85985
2019-02-19,57298.21,57862.97,56224.31,57237.14,57237.14,691876
2019-02-20,55708.47,56237.19,55783.63,55974.93,55974.93,718844
2019-02-21,57178.65,57835.41,57001.18,57678.91,57678.91,220684
2019-02-22,56807.54,57897.87,56536.97,57488.24,57488.24,785629
2019-02-23,55036.31,56646.8,54874.01,55523.72,55523.72,523522
2019-02-24,56025.76,56950.6,54685.91,55366.6,55366.6,200269
2019-02-25,53085.32,53843.34,52490.45,53293.9,53293.9,249738
2019-02-26,55483.36,56867.07,55743.2,56592.48,56592.48,941837
2019-02-27,54459.18,55106.89,54982.66,55004.57,55004.57,89295
2019-02-28,54956.32,57105.53,54141.34,55791.97,55791.97,449827
2019-03-01,55611.57,56770.5,55866.96,56311.99,56311.99,311085
2019-03-02,55196.16,56427.18,54617.97,56201.03,56201.03,635191
2019-03-03,56699.23,57603.69,56420.1,56627.82,56627.82,826307
2019-03-04,55656.41,57114.44,54985.4,56095.19,56095.19,916407
2019-03-05,58564.53,59152.12,57450.61,57344.27,57344.27,669058
2019-03-06,54790.33,56184.1,54860.28,55317.61,55317.61,97500
2019-03-07,54914.47,55771.8,54956.68,55711.76,55711.76,324970
2019-03-08,59890.88,60403.01,59498.77,59015.71,59015.71,163480
2019-03-09,57947.29,57751.58,56796.6,57838.81,57838.81,125628
2019-03-10,56240.96,57143.45,54934.65,55897.96,55897.96,744781
2019-03-11,57017.6,57319.44,56798.0,56605.47,56605.47,604133
2019-03-12,57781.09,58744.74,57689.08,57571.31,57571.31,364109
2019-03-13,58823.6,60100.1,57660.05,58034.63,58034.63,671493
2019-03-14,60049.81,61374.64,58690.79,59625.67,59625.67,646141
2019-03-15,61567.66,62189.91,59590.73,61150.36,61150.36,205818
2019-03-16,64675.88,65084.38,63064.45,64658.9,64658.9,692486
2019-03-17,65796.53,65463.89,64389.86,65850.37,65850.37,34043
2019-03-18,64839.79,66040.3,63623.97,64945.45,64945.45,398294
2019-03-19,66462.71,68195.88,64703.36,65603.04,65603.04,54906
2019-03-20,72072.14,72396.14,70082.62,72797.96,72797.96,536425
2019-03-21,72000.92,72449.85,70852.36,71945.31,71945.31,292494
2019-03-22,68184.52,70598.4,68375.23,67903.05,67903.05,267842
2019-03-23,72749.99,73936.77,71473.5,72730.18,72730.18,131119
2019-03-24,71297.36,72275.89,70666.62,71107.23,71107.23,951636
2019-03-25,65793.41,66919.95,64363.1,65989.04,65989.04,11165
2019-03-26,68663.98,68550.45,67127.92,68088.63,68088.63,132866
2019-03-27,66399.15,66970.37,66630.51,66605.75,66605.75,407862
2019-03-28,66547.31,68398.03,65132.96,67356.6,67356.6,745075
2019-03-29,67026.03,69184.28,65889.58,67395.32,67395.32,924374
2019-03-30,67950.25,69645.74,67501.76,67225.66,67225.66,624181
2019-03-31,69656.52,70211.81,68712.4,71048.64,71048.64,293880
2019-04-01,68765.62,70699.03,68071.24,69823.61,69823.61,234689
2019-04-02,70261.6,71365.54,68560.98,70829.6,70829.6,845516
2019-04-03,70456.29,70484.79,67999.05,69700.94,69700.94,17211
2019-04-04,72629.96,73097.29,70784.59,71039.81,71039.81,87665
2019-04-05,73201.1,73971.61,72239.08,74412.89,74412.89,978042
2019-04-06,71438.45,72731.36,69232.41,70211.32,70211.32,663737
2019-04-07,73667.43,75632.68,73228.38,73371.81,73371.81,665221
2019-04-08,72131.24,73223.02,72131.14,72897.09,72897.09,412037
2019-04-09,74673.51,75692.66,73565.82,74500.18,74500.18,341632
2019-04-10,77154.37,76865.24,75938.04,75313.8,75313.8,468799
2019-04-11,83067.0,82481.79,81381.22,82151.05,82151.05,159025
2019-04-12,81173.6,83113.78,79552.35,80784.66,80784.66,391014
2019-04-13,80059.34,82636.83,78853.0,79783.83,79783.83,824233
2019-04-14,80188.33,80648.94,79630.13,79583.51,79583.51,19277
2019-04-15,79723.51,79815.9,79185.28,78993.62,78993.62,518282
2019-04-16,82470.81,83771.13,81476.52,82888.39,82888.39,871194
2019-04-17,76831.54,79161.21,76603.23,77977.79,77977.79,416844
2019-04-18,74512.8,74858.98,73740.7,74026.76,74026.76,345390
2019-04-19,70818.71,71835.11,69504.19,71103.47,71103.47,654638
2019-04-20,74526.81,75225.03,73344.02,72866.73,72866.73,815234
2019-04-21,79448.25,79851.53,78120.9,78176.7,78176.7,982001
2019-04-22,78832.44,78995.93,78019.21,78358.84,78358.84,478536
2019-04-23,78919.39,80195.12,76152.69,78567.77,78567.77,385938
2019-04-24,79248.28,80225.63,77823.65,79313.5,79313.5,201886
2019-04-25,82213.83,83998.2,82361.69,82819.86,82819.86,447918
2019-04-26,79361.85,81388.6,79402.52,79359.42,79359.42,260717
2019-04-27,81145.57,82073.72,79018.48,79523.06,79523.06,947181
2019-04-28,83149.77,84228.11,82205.87,84416.19,84416.19,663860
2019-04-29,84691.55,86378.08,84400.44,85124.95,85124.95,5015
2019-04-30,86114.6,86519.9,85077.13,86804.19,86804.19,481588
2019-05-01,90327.89,90136.78,89641.72,89821.95,89821.95,655593
2019-05-02,81087.55,82285.4,79399.58,81226.79,81226.79,321956
2019-05-03,83628.26,85068.57,81676.62,83945.73,83945.73,533114
2019-05-04,80909.12,83190.7,80492.68,81876.71,81876.71,10201
2019-05-05,74604.93,76624.16,74972.21,75285.69,75285.69,554336
2019-05-06,76957.85,77245.87,76536.79,76848.1,76848.1,908903
2019-05-07,81677.98,81483.17,80979.54,80654.73,80654.73,20941
2019-05-08,80187.47,82816.47,79366.26,81901.99,81901.99,868073
2019-05-09,83502.84,85512.51,83557.67,83947.01,83947.01,59418
2019-05-10,88848.98,91388.42,89047.38,88721.74,88721.74,722049
2019-05-11,94822.62,96864.2,94152.51,94454.27,94454.27,304685
2019-05-12,101925.3,103276.94,98236.64,100011.36,100011.36,444155
2019-05-13,104629.74,106884.19,101600.4,104281.74,104281.74,71422
2019-05-14,105681.76,104849.16,103948.84,104865.05,104865.05,381213
2019-05-15,97395.63,100457.72,97288.76,97776.07,97776.07,156022
2019-05-16,98154.65,99855.27,96756.73,96118.6,96118.6,646253
2019-05-17,94807.49,95024.44,92825.42,95469.24,95469.24,724163
2019-05-18,102463.06,104821.15,102784.64,103688.54,103688.54,152714
2019-05-19,103173.8,103169.13,100147.33,103244.93,103244.93,460722
2019-05-20,102357.02,105747.17,101179.68,102382.44,102382.44,42607
2019-05-21,105988.71,105275.3,102334.55,105992.79,105992.79,425504
2019-05-22,106240.65,107271.71,104917.75,105391.48,105391.48,375261
2019-05-23,113506.79,113488.94,110200.75,111912.22,111912.22,346009
2019-05-24,110375.19,112590.61,107616.19,108993.2,108993.2,521880
2019-05-25,110340.62,111772.32,110761.4,110668.78,110668.78,539738
2019-05-26,108087.54,108781.24,106726.92,106843.94,106843.94,793050
2019-05-27,102251.26,104065.82,102021.51,104077.81,104077.81,779239
2019-05-28,100731.43,102894.66,99380.87,98791.74,98791.74,690623
2019-05-29,100594.58,100713.56,99287.57,99901.22,99901.22,68583
2019-05-30,99261.3,98878.8,96809.89,98311.28,98311.28,338044
2019-05-31,94910.03,98022.21,94657.12,95266.78,95266.78,786648
2019-06-01,91230.61,92031.82,88092.15,90864.17,90864.17,816226
2019-06-02,91234.61,92915.4,90098.63,89491.8,89491.8,800523
2019-06-03,85719.79,85601.54,82737.14,85952.58,85952.58,986926
2019-06-04,87277.53,89631.71,87319.47,87485.88,87485.88,481324
2019-06-05,87549.52,88905.71,86241.8,88530.83,88530.83,802593
2019-06-06,82556.5,83747.31,82507.65,83894.54,83894.54,922662
2019-06-07,82608.74,84085.94,82042.89,83358.25,83358.25,911044
2019-06-08,80226.0,81443.65,77959.07,80824.55,80824.55,28663
2019-06-09,81901.37,82948.24,80359.92,81375.04,81375.04,741741
2019-06-10,85473.07,86442.86,83954.83,85360.95,85360.95,400949
2019-06-11,79254.81,80590.87,78170.81,79529.8,79529.8,363105
2019-06-12,80151.78,80925.38,78821.27,80597.41,80597.41,759707
2019-06-13,80023.67,81853.14,78323.3,80406.43,80406.43,164073
2019-06-14,82449.22,82451.83,79939.73,80763.67,80763.67,957632
2019-06-15,83001.37,83230.89,82283.96,82216.22,82216.22,968134
2019-06-16,80003.19,80972.89,78514.64,80784.37,80784.37,141401
2019-06-17,79381.6,80508.92,77040.39,79005.65,79005.65,840537
2019-06-18,77295.18,77329.24,76615.22,76361.99,76361.99,850868
2019-06-19,80172.73,82389.64,79849.43,79974.46,79974.46,391523
2019-06-20,79865.29,80960.6,78593.6,80568.22,80568.22,131705
2019-06-21,86163.26,89067.19,85598.35,88036.73,88036.73,255928
2019-06-22,85729.56,86864.06,85546.88,86577.04,86577.04,746708
2019-06-23,84610.96,85902.59,83897.11,83506.54,83506.54,617923
2019-06-24,78740.02,81516.54,78150.79,78554.6,78554.6,594867
2019-06-25,73515.63,74268.3,73613.68,72879.68,72879.68,277386
2019-06-26,69132.04,71429.07,68420.14,69535.12,69535.12,99901
2019-06-27,70299.24,71168.41,68605.94,70308.33,70308.33,748174
2019-06-28,71568.86,73749.89,71159.58,71081.05,71081.05,650344
2019-06-29,67609.12,68741.74,66401.98,67768.55,67768.55,421349
2019-06-30,69264.33,70517.71,67805.59,70390.91,70390.91,156812
2019-07-01,68086.9,68990.42,67189.7,68107.08,68107.08,363772
2019-07-02,69061.02,69691.41,67318.93,68739.11,68739.11,31976
2019-07-03,73481.16,73927.27,72804.05,74806.29,74806.29,172139
2019-07-04,76163.06,76805.43,74713.69,76186.89,76186.89,12231
2019-07-05,75063.19,75956.61,75626.85,76311.3,76311.3,984609
2019-07-06,73704.43,74053.53,72856.05,73021.98,73021.98,135400
2019-07-07,67406.14,68751.19,66739.46,67739.47,67739.47,246900
2019-07-08,64802.52,65573.62,64509.28,65823.66,65823.66,26261
2019-07-09,64235.67,65052.7,63155.25,65125.48,65125.48,288406
2019-07-10,62932.41,63543.68,61692.74,63003.84,63003.84,397496
2019-07-11,62288.4,62430.65,60844.67,62881.3,62881.3,163814
2019-07-12,62201.56,62486.87,60978.62,62453.92,62453.92,4590
2019-07-13,62045.29,62105.29,60709.26,61309.27,61309.27,379870
2019-07-14,60567.08,61928.03,59612.36,60074.91,60074.91,182298
2019-07-15,61054.56,62210.86,59663.54,61185.09,61185.09,612830
2019-07-16,61819.53,62503.83,61211.85,62126.84,62126.84,14570
2019-07-17,59171.65,60420.56,59105.65,58681.99,58681.99,232601
2019-07-18,62131.66,63756.61,60876.46,61900.54,61900.54,751489
2019-07-19,63081.95,63818.93,62309.69,62891.66,62891.66,507398
2019-07-20,62775.05,63928.6,62509.64,62177.8,62177.8,796965
2019-07-21,64114.31,65713.77,62797.34,64496.59,64496.59,389034
2019-07-22,65700.59,65673.94,64563.85,65636.11,65636.11,407582
2019-07-23,68302.12,67819.23,66418.43,67867.32,67867.32,901251
2019-07-24,69248.22,69514.53,67900.41,67720.0,67720.0,256019
2019-07-25,67472.3,68761.37,66184.79,66339.56,66339.56,863800
2019-07-26,68678.1,69162.9,67466.39,67428.53,67428.53,946829
2019-07-27,64680.23,66635.66,64343.14,64539.94,64539.94,560086
2019-07-28,65794.68,67291.38,64542.23,65475.59,65475.59,695813
2019-07-29,65734.76,65633.39,63901.23,65320.57,65320.57,810281
2019-07-30,64474.36,66168.49,63828.41,64245.93,64245.93,712303
2019-07-31,64024.01,65847.99,62715.37,63705.04,63705.04,924661
2019-08-01,60484.72,61671.55,59835.0,59319.73,59319.73,375116
2019-08-02,58417.24,60390.89,57771.29,59508.9,59508.9,948682
2019-08-03,59358.97,60135.71,57889.19,58866.3,58866.3,738897
2019-08-04,58758.75,59781.06,57708.99,60001.35,60001.35,816462
2019-08-05,56456.72,58368.38,56918.71,57599.17,57599.17,252197
2019-08-06,59970.06,60203.71,58978.54,60031.77,60031.77,127026
2019-08-07,57710.66,59372.56,56528.15,58373.55,58373.55,183206
2019-08-08,60585.12,62004.03,59917.9,59799.63,59799.63,645686
2019-08-09,61525.87,62151.0,59829.98,61792.59,61792.59,328873
2019-08-10,59418.89,61059.0,59891.04,59516.07,59516.07,9164
2019-08-11,63952.49,65217.8,62972.12,65028.35,65028.35,742738
2019-08-12,61296.56,62240.92,59714.36,60666.91,60666.91,526407
2019-08-13,63384.77,64379.77,62528.26,64308.52,64308.52,538639
2019-08-14,66832.01,67962.84,65568.56,65646.23,65646.23,712423
2019-08-15,64628.14,66554.96,64649.64,65477.12,65477.12,597364
2019-08-16,67942.65,70432.88,66608.82,68097.28,68097.28,832594
2019-08-17,67850.96,68228.09,66914.61,68186.58,68186.58,294904
2019-08-18,68153.16,70518.73,68655.7,68689.71,68689.71,968182
2019-08-19,68974.6,71027.64,68052.23,69211.59,69211.59,748424
2019-08-20,68813.06,69697.99,68173.39,69475.12,69475.12,90074
2019-08-21,72024.91,71655.06,71243.95,72470.79,72470.79,906999
2019-08-22,74503.28,74469.87,73401.03,72859.24,72859.24,491994
2019-08-23,69390.47,70827.26,68807.24,69806.9,69806.9,441844
2019-08-24,72449.89,74071.91,71438.73,72928.99,72928.99,760509
2019-08-25,67759.05,69541.27,66798.61,68696.39,68696.39,787070
2019-08-26,71065.64,71543.54,69918.67,70748.51,70748.51,172811
2019-08-27,74657.93,75932.26,72506.12,74265.35,74265.35,30738
2019-08-28,71913.93,71271.33,69371.85,71999.24,71999.24,525209
2019-08-29,69590.11,70896.07,68811.91,69927.6,69927.6,249433
2019-08-30,66522.16,68389.42,67101.56,67197.05,67197.05,310065
2019-08-31,66864.81,66897.83,65216.71,65647.17,65647.17,385592
2019-09-01,66280.41,67468.59,65017.25,65168.55,65168.55,781637
2019-09-02,68453.96,68462.39,66829.59,68272.01,68272.01,586356
2019-09-03,71954.47,73101.59,70302.42,72165.27,72165.27,286725
2019-09-04,76564.79,76798.16,75078.58,76063.84,76063.84,96672
2019-09-05,74264.37,75575.69,72205.25,73453.53,73453.53,22485
2019-09-06,74298.05,73925.72,73392.01,73567.49,73567.49,224773
2019-09-07,69589.77,68979.69,67555.79,68645.0,68645.0,561582
2019-09-08,67275.04,68634.23,66802.42,66802.46,66802.46,840433
2019-09-09,69231.23,70057.79,67567.87,70267.74,70267.74,657994
2019-09-10,73743.53,76018.77,73943.9,74808.33,74808.33,569257
2019-09-11,70744.55,72795.45,70475.34,69794.46,69794.46,525381
2019-09-12,69011.61,69514.67,68386.43,69885.36,69885.36,29370
2019-09-13,69580.58,69608.2,68284.89,69000.34,69000.34,545038
2019-09-14,69333.88,71282.85,69443.63,70404.3,70404.3,762380
2019-09-15,67391.85,69681.37,66531.23,66988.67,66988.67,244707
2019-09-16,69280.73,70827.49,68017.63,69286.63,69286.63,249706
2019-09-17,67145.15,68714.72,67624.08,67158.01,67158.01,803904
2019-09-18,67465.79,69323.58,67059.21,67583.34,67583.34,768905
2019-09-19,69103.39,69541.75,67575.79,68255.84,68255.84,19934
2019-09-20,69502.93,71366.0,67898.36,68608.29,68608.29,962278
2019-09-21,67721.51,70160.44,66704.91,67353.28,67353.28,744417
2019-09-22,68433.77,68277.49,66520.77,67413.27,67413.27,302269
2019-09-23,67687.13,68366.87,67126.09,66945.15,66945.15,985485
2019-09-24,67373.46,67016.94,66616.4,67200.86,67200.86,480757
2019-09-25,66138.47,66720.48,65640.04,65245.94,65245.94,826535
2019-09-26,70290.03,72336.09,68845.79,70857.11,70857.11,477966
2019-09-27,71749.93,73087.81,70141.93,71488.66,71488.66,192157
2019-09-28,70766.25,71665.2,70416.71,72430.2,72430.2,876137
2019-09-29,73602.43,74310.29,73533.71,74510.81,74510.81,319687
2019-09-30,72066.87,74776.13,72332.39,72039.41,72039.41,673298
2019-10-01,76023.27,77627.49,75452.09,76449.78,76449.78,340636
2019-10-02,77523.16,78351.14,76041.78,76289.24,76289.24,445802
2019-10-03,76769.27,77500.51,76941.51,78114.16,78114.16,321168
2019-10-04,78061.18,80896.1,76347.91,78625.72,78625.72,696047
2019-10-05,74251.2,75663.94,73036.66,72833.53,72833.53,989633
2019-10-06,71278.87,71244.15,68713.42,70313.77,70313.77,289351
2019-10-07,66868.2,67548.55,65828.48,66551.16,66551.16,574642
2019-10-08,67380.29,67962.89,66309.99,67629.73,67629.73,761817
2019-10-09,73444.01,73037.28,71449.85,73145.45,73145.45,693670
2019-10-10,78895.94,81019.52,78134.72,79560.16,79560.16,574248
2019-10-11,82536.98,84033.96,80191.18,81470.8,81470.8,848694
2019-10-12,82650.13,84721.15,81902.63,82523.4,82523.4,622443
2019-10-13,78317.9,79702.79,76445.59,77142.12,77142.12,258091
2019-10-14,75835.21,77146.92,73875.75,75215.36,75215.36,669763
2019-10-15,74473.69,75395.46,72204.24,74507.14,74507.14,669425
2019-10-16,71809.06,73655.37,70393.02,71284.24,71284.24,222002
2019-10-17,71868.21,72021.02,69771.82,71852.1,71852.1,158873
2019-10-18,69772.1,71125.59,69907.91,70031.15,70031.15,109182
2019-10-19,64723.89,66303.03,64895.6,64524.33,64524.33,624420
2019-10-20,67455.77,67230.84,66116.65,67369.26,67369.26,947734
2019-10-21,64359.03,65019.78,63330.13,64239.16,64239.16,860138
2019-10-22,65548.91,66035.35,63375.89,64797.92,64797.92,478158
2019-10-23,70570.41,72783.24,69730.23,70867.97,70867.97,484430
2019-10-24,68678.11,69144.41,67006.36,68156.02,68156.02,293112
2019-10-25,61597.95,63170.47,60685.91,61297.38,61297.38,567805
2019-10-26,61593.06,61799.09,60938.38,61116.39,61116.39,513115
2019-10-27,64392.87,65330.5,62628.43,64130.52,64130.52,251714
2019-10-28,68824.45,70294.03,67344.9,68079.84,68079.84,709599
2019-10-29,66306.57,67548.81,65487.81,65731.34,65731.34,951159
2019-10-30,67639.78,68000.91,65975.1,66281.43,66281.43,255055
2019-10-31,65605.04,67183.15,64811.75,65366.07,65366.07,654570
2019-11-01,65923.86,67003.31,65436.49,65879.77,65879.77,719131
2019-11-02,72530.59,74071.83,72884.85,73959.47,73959.47,571272
2019-11-03,69406.77,69240.97,66915.48,69734.24,69734.24,667409
2019-11-04,69247.84,69897.17,68878.25,68802.27,68802.27,859753
2019-11-05,70464.52,71110.15,70589.68,70902.11,70902.11,763662
2019-11-06,74140.64,76235.71,73907.07,74473.89,74473.89,647142
2019-11-07,74755.15,75169.83,73145.42,73850.03,73850.03,983317
2019-11-08,76163.02,76106.07,74243.5,76228.41,76228.41,398871
2019-11-09,75216.98,76155.53,73071.73,75056.2,75056.2,478210
2019-11-10,75285.77,76100.64,75177.97,76289.06,76289.06,785891
2019-11-11,73754.67,75538.43,72414.2,73311.62,73311.62,91638
2019-11-12,76723.43,76715.26,75451.53,75694.19,75694.19,728814
2019-11-13,75381.01,77450.45,74575.14,76021.83,76021.83,856404
2019-11-14,76408.51,78442.3,75427.26,76879.64,76879.64,808864
2019-11-15,76168.22,78441.24,75565.15,77364.54,77364.54,746769
2019-11-16,80050.38,81023.37,77972.75,78983.16,78983.16,497392
2019-11-17,79688.15,81774.52,77717.36,80178.64,80178.64,66896
2019-11-18,74915.31,74853.9,73853.69,74686.58,74686.58,766573
2019-11-19,78522.53,78473.94,76420.29,77360.81,77360.81,202207
2019-11-20,76293.48,75768.13,73947.39,75753.48,75753.48,437152
2019-11-21,73891.56,75126.48,71765.7,74069.83,74069.83,630323
2019-11-22,71769.04,73132.37,71614.81,71478.54,71478.54,494597
2019-11-23,76820.88,77470.73,74964.81,75766.47,75766.47,276894
2019-11-24,70175.27,70110.75,69517.73,70390.18,70390.18,815419
2019-11-25,79065.9,80540.73,77565.95,79456.58,79456.58,773221
2019-11-26,83235.3,84818.84,83016.94,83921.98,83921.98,890427
2019-11-27,83603.41,84955.48,82421.33,83445.54,83445.54,813597
2019-11-28,84301.76,85564.2,82873.06,83138.96,83138.96,182613
2019-11-29,84675.47,85347.11,83934.16,85987.47,85987.47,549634
2019-11-30,87001.37,88721.9,84933.49,87677.38,87677.38,252731
2019-12-01,88225.12,90514.75,86672.57,87687.81,87687.81,4514
2019-12-02,90826.98,91591.74,89352.85,91755.47,91755.47,550126
2019-12-03,92299.59,92065.27,89076.26,90347.42,90347.42,814991
2019-12-04,91329.88,92480.09,90049.38,89483.2,89483.2,888655
2019-12-05,89680.42,92542.7,88887.28,89681.51,89681.51,60207
2019-12-06,89266.47,90783.02,88453.08,89044.55,89044.55,17385
2019-12-07,93580.48,94627.72,93867.28,94799.61,94799.61,150389
2019-12-08,96522.52,98736.18,94625.61,96841.32,96841.32,918897
2019-12-09,86063.45,87342.5,83924.09,86860.46,86860.46,25881
2019-12-10,88408.86,89152.38,86407.73,88528.05,88528.05,374905
2019-12-11,88746.23,90027.43,86768.84,88511.12,88511.12,230905
2019-12-12,89284.9,89277.02,87212.39,89262.84,89262.84,513527
2019-12-13,87324.86,89079.03,87259.8,88745.0,88745.0,422171
2019-12-14,90840.76,92514.35,91209.54,92106.31,92106.31,59308
2019-12-15,95263.62,97982.8,93438.52,95887.9,95887.9,373659
2019-12-16,93153.65,93648.43,91556.96,93532.61,93532.61,190086
2019-12-17,94459.37,95277.94,93684.69,92820.62,92820.62,512972
2019-12-18,90543.78,91936.1,89236.39,90956.87,90956.87,254267
2019-12-19,85867.71,87971.0,84192.55,86517.37,86517.37,721790
2019-12-20,84283.13,85571.12,82739.4,84702.62,84702.62,859463
2019-12-21,86441.58,87737.22,84694.7,85815.04,85815.04,368401
2019-12-22,89698.16,91942.18,88263.44,90012.26,90012.26,350117
2019-12-23,92818.97,93558.38,91023.41,92439.42,92439.42,60596
2019-12-24,95411.38,96122.01,92577.74,94005.24,94005.24,511576
2019-12-25,96433.82,97334.68,94892.98,97068.03,97068.03,920217
2019-12-26,94331.81,95714.07,92594.95,93713.66,93713.66,545716
2019-12-27,95958.92,96831.04,94526.28,95641.92,95641.92,63160
2019-12-28,98631.79,102055.0,99294.95,99154.62,99154.62,460387
2019-12-29,103391.51,103484.31,100312.62,102543.12,102543.12,251894
2019-12-30,107323.65,110601.33,106316.37,107366.1,107366.1,343873
2019-12-31,111539.11,112478.48,107577.44,110685.48,110685.48,61843
2020-01-01,111667.14,114494.16,109607.86,111686.3,111686.3,417219
2020-01-02,117485.82,119285.25,115304.06,116172.6,116172.6,343313
2020-01-03,116225.64,117798.29,116455.08,115749.38,115749.38,882196
2020-01-04,113965.46,114644.55,112673.54,112332.41,112332.41,436293
2020-01-05,112901.89,113054.75,111568.43,112996.57,112996.57,814162
2020-01-06,109773.02,111544.35,107932.48,110437.85,110437.85,901514
2020-01-07,105709.31,108095.61,105718.23,105607.23,105607.23,73981
2020-01-08,105522.29,108612.83,104496.1,104889.29,104889.29,767079
2020-01-09,102030.48,103587.2,102396.03,103676.17,103676.17,998321
2020-01-10,101298.57,102230.27,98744.21,101133.41,101133.41,728498
2020-01-11,94623.32,95533.28,94077.17,95661.17,95661.17,328717
2020-01-12,95393.74,97915.84,92604.11,95880.16,95880.16,764488
2020-01-13,95562.34,97380.6,92735.23,94852.92,94852.92,160941
2020-01-14,92447.35,93517.09,90900.77,91773.27,91773.27,234151
2020-01-15,94469.3,96372.76,92836.27,94967.56,94967.56,556364
2020-01-16,98101.68,98854.65,97315.64,97360.58,97360.58,480221
2020-01-17,91866.81,95271.86,90789.45,91477.13,91477.13,229907
2020-01-18,90456.87,91625.63,88911.92,88956.21,88956.21,127283
2020-01-19,87380.94,87924.28,86390.22,87896.35,87896.35,288238
2020-01-20,83501.51,85505.08,82570.72,84063.28,84063.28,683177
2020-01-21,86371.39,87218.14,85633.5,85656.18,85656.18,535843
2020-01-22,86974.35,88831.69,84829.31,86779.65,86779.65,71656
2020-01-23,85905.04,85938.29,84754.82,85294.3,85294.3,915493
2020-01-24,79219.94,80503.4,78098.85,78993.9,78993.9,998718
2020-01-25,80914.85,81662.79,80861.81,80370.59,80370.59,384576
2020-01-26,76839.56,78869.13,77086.02,77327.04,77327.04,444409
2020-01-27,78197.06,79259.4,76865.41,78567.73,78567.73,398931
2020-01-28,78847.14,79964.68,78206.59,77378.16,77378.16,393838
2020-01-29,82503.27,84358.65,82573.77,82294.69,82294.69,297306
2020-01-30,79216.5,80775.95,76751.06,78063.1,78063.1,102173
2020-01-31,70136.42,69939.66,69693.71,69248.73,69248.73,361002
2020-02-01,70060.86,71044.71,68955.72,70090.37,70090.37,102980
2020-02-02,75548.99,76223.69,75041.48,76382.18,76382.18,496241
2020-02-03,79068.02,81926.2,77487.37,80553.28,80553.28,914084
2020-02-04,79677.42,81240.15,79133.71,79584.7,79584.7,563746
2020-02-05,79152.43,80533.27,78078.95,78902.88,78902.88,105122
2020-02-06,81073.36,83125.26,80187.21,81786.61,81786.61,623826
2020-02-07,78905.74,78902.7,77505.45,78455.2,78455.2,921644
2020-02-08,80768.81,80549.49,78622.15,79817.9,79817.9,992678
2020-02-09,80983.27,82364.08,81394.23,80920.13,80920.13,636489
2020-02-10,85235.26,86333.1,82730.52,85251.12,85251.12,149455
